gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
Daam1,4388.843632283738,0.0059866007539580565,0.02743144294467434,0.10435254213747956,0.5880107207805829
Ankrd54,462.0447512072088,0.005984828852757404,0.02505752999786796,0.5581870944982339,0.7875896333278922
Tap1,2999.0152290068445,0.0059840766095205205,0.024100115343524357,0.5996990067622805,0.808200553029299
Mpig6b,136.196891279057,0.005983720526357983,0.027187339627001966,0.23053123084380758,0.6046830453745514
Trmt10a,496.38279929915103,0.005983355069712077,0.027443448049420706,0.09621359433528737,0.5880107207805829
Fpgt,287.44602641863037,0.005982514729849869,0.026449625929531664,0.4250580066182229,0.709189378601166
Xdh,2203.464627608667,0.005982150729018531,0.02560218508296864,0.5121111211381322,0.7612055776193776
Pgls,1197.1664047665374,0.005981520889576722,0.027075676830152967,0.2754730921955131,0.6284207607577903
Kctd7,23.96246508264465,0.005981514550411153,0.0274067958187633,0.11770810170422412,0.5880107207805829
Slitrk6,1262.1167920523365,0.005980861078325975,0.02740061221477467,0.12193968035867014,0.5880107207805829
Lrp10,4405.524752831574,0.005979078967193603,0.02743317427684182,0.10792157854221711,0.5880107207805829
Rps12,16015.620214539284,0.005974648743179599,0.026746254903865563,0.39161643765886506,0.6903578440164887
Skint4,1327.8017022517802,0.005974130262982319,0.027032867980985045,0.2878176349143129,0.6343098299081703
Vamp8,3113.3231730152393,0.005973442705938773,0.027163790098000268,0.24023983002352678,0.6107766797113161
Ccdc92,187.2862808360508,0.005972766163865316,0.027328711604563773,0.16403206871402745,0.5880107207805829
Atpsckmt,269.9665729754247,0.005971737749341759,0.02526171979038309,0.5082846549658486,0.7585046486341174
Svopl,192.61189343942692,0.005967612567902838,0.02745691552484674,0.08482930826257899,0.5880107207805829
Rab3ip,231.24899448585342,0.005967579452209344,0.02693648939715362,0.31878956042712864,0.6511002874574532
Dtnbp1,541.3807112182886,0.005964552255127463,0.02662682796489787,0.3977066916071028,0.6947112934539283
Zfp770,78.27654457915878,0.005963641196421604,0.027126707906499344,0.2541752178721672,0.6166329776893459
Ints11,1074.3083469426692,0.00596350835932987,0.027281127853942592,0.19027527722614535,0.5931871993408661
Acvr2a,1000.9434633827774,0.005962979653059204,0.026641651811680798,0.3918100227347653,0.6904852936448835
Rps25,13651.244836996744,0.0059609138904444655,0.025346276147966876,0.5908498446513133,0.8031154365041782
Paqr3,837.1798343623688,0.005960006331692975,0.027189077521367157,0.22857998487830794,0.6042069767351759
Mark1,211.71920440260914,0.0059595737086341185,0.027425710153142813,0.1033511104883318,0.5880107207805829
Car13,2220.8161786096134,0.005959434407896078,0.02692288351576162,0.3311668347472307,0.6561401118434723
Acrbp,102.14452132399143,0.005955225207611792,0.027232118556314275,0.20806894672212112,0.5995463443871981
Ccdc120,2585.3386540421798,0.005953158663711568,0.02749698971482558,0.05845605446607278,0.5880107207805829
Plekhm1,1166.6638281603514,0.005950205208163919,0.027439720149780966,0.09511354268868703,0.5880107207805829
Egln3,1271.5238950771754,0.005947765841209275,0.02750019007713616,0.05555076457204657,0.5880107207805829
Zfp560,85.19993685997126,0.005947745072017081,0.02692383552031793,0.3220284823086212,0.6524996173279001
Psmd1,2624.9216424265583,0.005945443638315722,0.0259911768247323,0.4902672907483455,0.7463724009803654
Tbcb,964.5707059523216,0.005945399392504038,0.025921434548299146,0.460265743908103,0.7294290158551375
Prkci,2055.1815062909095,0.0059452204913536385,0.024523891745006056,0.5957854296459602,0.8062132321680927
Slx4,497.1213569827578,0.005944274616908705,0.02674017290488898,0.3716345955679486,0.679619375233311
Psors1c2,1042.964840599907,0.005943274631677978,0.0275550934095234,0.023926562830399983,0.5880107207805829
Bola2,429.90931795040046,0.005942747938805221,0.02706084539533617,0.27184763532847767,0.6258108790062918
Nde1,849.382409824523,0.005940333819145921,0.026379735867414517,0.4757669991602042,0.7384723341532383
Sorbs1,349.3482652703097,0.005939351637051262,0.027271483544354234,0.18792441635104284,0.5931871993408661
Slc9a3r1,1358.6221949653473,0.0059383354055386325,0.027107358955697627,0.26151957946484056,0.6210707673723493
Cyhr1,1248.7902208355395,0.005937520237285718,0.02722979138886424,0.20821906054524034,0.5995463443871981
Ksr1,435.8880646683118,0.005936308058315197,0.02646580144347242,0.4249571940398897,0.709189378601166
Letmd1,738.2821248977457,0.005934308709447588,0.027217612682488276,0.2133477081888523,0.5995463443871981
Msantd2,283.3149658712662,0.0059257291314115485,0.02655845631025762,0.4078978004244179,0.7001167575580632
Il17ra,647.4533982787364,0.005920082346380647,0.02545438158621611,0.557024391836836,0.787356789157463
Fam219a,592.2313768659425,0.005918016799459522,0.027283541800012575,0.18419642511761822,0.5919586933584889
Pacsin2,1370.1737082880954,0.005916660047241472,0.027305186096623857,0.1682762174370237,0.5882259816850799
Copz1,1601.1021455610253,0.005914582635048603,0.025629905971037772,0.5266964496136086,0.7689111326238431
Lrrc8e,806.7026461176858,0.005914555006309347,0.027244812157088655,0.1994117319935464,0.5950117881159382
Nek8,201.1743525488702,0.005913476932163878,0.026109288902546258,0.4721053115726691,0.7358342528992396
Map4,3291.4739673236663,0.005913437811786909,0.026801028909488364,0.40633331392305,0.7000931641245253
Adora2b,571.0585449845191,0.005912861645311606,0.02745007775814561,0.0810417977683195,0.5880107207805829
Txnrd3,649.1315558831708,0.0059120401453744914,0.026488503129506197,0.4215450109826969,0.7075277405359682
Katnip,528.2146533632739,0.005911551856762017,0.026653039212850414,0.39063350861562746,0.6897229036904622
Pigm,809.9243679660449,0.005910708681683939,0.02673502378377649,0.36709570329850427,0.6766843216685864
Trim2,2039.3719050690745,0.005910689266722311,0.026962527140671162,0.3037134762070285,0.6429437498923073
Ipo8,906.5750802994551,0.005909218940411779,0.025002900967800674,0.5236351956920187,0.7666683798961499
Dhrs3,835.2435938322539,0.00590908290707183,0.027079865762307725,0.27099996403597665,0.6254944647436094
Ndufa12,548.919929110098,0.0059061354751665865,0.026765019109677494,0.3524984821608797,0.6671366195892964
Ttll3,138.8009095307569,0.005904118553423569,0.027053013633485133,0.2794044417914281,0.6308347506198978
Dnaja4,1251.2259544686644,0.005903730743809146,0.027314320348233178,0.1760603045679654,0.5908028284982928
Slc35b1,871.3712694850484,0.0058999898363561,0.026565971594041747,0.34508048574968253,0.6624827541582702
Gmeb1,487.80395201928553,0.005898559642270415,0.02604092782765892,0.48438128849063034,0.7435990417863303
Zfp296,138.71215369874278,0.005898149012123646,0.027292434788444165,0.17263156770492905,0.5907292903194471
Caprin2,278.29634677737005,0.005896454589169375,0.026471441055356627,0.43016428107052085,0.7119671660683511
Cog1,528.9475590341395,0.005890362145578072,0.024223174873897583,0.6015730105922419,0.8092937265951063
Rab2a,3159.337536871982,0.005889672434137108,0.0267336299592939,0.1820056693015774,0.5908028284982928
Neo1,2567.488296877836,0.005889531547950654,0.026990189592591477,0.30723566780737194,0.6443457344975888
Sphk1,4664.70596845538,0.005888947633533181,0.02744521035702023,0.08044036120902213,0.5880107207805829
Pex12,148.93441781727782,0.005888262024131154,0.026672849112364796,0.38580803816983533,0.6866763081114834
Vps25,1414.0941988479851,0.0058857503801397456,0.026132872504420545,0.4901972189440985,0.7463724009803654
Cdkn2c,765.6433593427571,0.0058804135564449736,0.027347748438644272,0.17696505373833715,0.5908028284982928
Zdhhc4,580.8555211024009,0.005879423007782903,0.02675516513688659,0.3618709651648588,0.6740900525357358
Naa30,874.4715624305154,0.005874749025398977,0.02615675280562335,0.2324212740545946,0.6057703482486528
Map2k3,3343.6381553963924,0.005872178069867122,0.027454782310659606,0.07150796039932748,0.5880107207805829
Tmem260,463.19561958179924,0.005869959873533633,0.025314285099474632,0.5512236449150485,0.7835209037451915
Tmem38a,265.52618919427766,0.005866562997513916,0.02719837588260909,0.21590014947556185,0.5997692642916759
Dynlt3,3785.5779003981115,0.005866456444494746,0.026795488115631556,0.35855677993900725,0.6716335975789942
Mpg,441.78662048185146,0.005864882576253385,0.02548125910704239,0.5710786730241131,0.7931634825840218
Ero1b,149.742407593116,0.005864376554273537,0.02664842750680782,0.3915615239690754,0.6903578440164887
Tspan7,676.3077317983468,0.005863159422806283,0.025860702782277086,0.503901334839964,0.7557589514163834
Adipor2,5048.95624817202,0.005859385151514265,0.027374301523485814,0.12161027591629073,0.5880107207805829
Snx19,447.62470927277855,0.005857160095887342,0.02507031278165229,0.5659301732723248,0.7907670485716718
Ephx4,21.133982313224244,0.005854391792267356,0.02738526696470727,0.11231225465980794,0.5880107207805829
Slc5a8,245.30439049709966,0.005852579965307638,0.027468643652247937,0.05903052065294526,0.5880107207805829
Taf1c,665.7721778979623,0.005851078675893829,0.027308142907757633,0.15978182954724082,0.5880107207805829
Rnasek,1443.0007740705596,0.0058503371704779735,0.027248442215628887,0.19149933321341184,0.5931871993408661
Smdt1,1030.379773345285,0.005848787757111923,0.026866267797281795,0.3356678312709175,0.6583375576767304
Abhd17b,342.65944614280556,0.005843702527001952,0.026573277010681805,0.41967013256440855,0.7059985121557842
Camsap3,4988.882875460849,0.005843128484547322,0.02732413447802347,0.2314418483237511,0.6052062756231508
Rnf139,513.0777203487626,0.0058392554623231865,0.026785797364702484,0.3586407264045574,0.6716335975789942
Arhgef37,2870.125729061175,0.005838443662726541,0.027445128923579722,0.07245899390856277,0.5880107207805829
Zbtb34,294.8488888789564,0.005838008556477956,0.027455308607192194,0.06481261800367027,0.5880107207805829
Cgn,5449.741501196702,0.005837755258296538,0.027334489102557924,0.14226051615905547,0.5880107207805829
Dlg2,1236.989617593332,0.005837481057500101,0.02722646789077323,0.2089495704362013,0.5995463443871981
Tm7sf2,322.6344385227777,0.00583453191619892,0.02729237953657608,0.16572693771446778,0.5880107207805829
Card14,2925.129085037287,0.005832385254197931,0.02746842920875585,0.05599633130258874,0.5880107207805829
Hk1,2613.2477488571185,0.005829966030778444,0.02534457481897842,0.5528765672189488,0.785046062753899
Ssr2,1536.7869550756413,0.005828746570288091,0.026189097554470145,0.4642418607516934,0.7322447681949612
Zfp418,38.561786834442316,0.005828359317771941,0.02730801169946259,0.15567041124479566,0.5880107207805829
Atp6v1c1,826.6954953789101,0.0058244792439582985,0.025107844821101465,0.5619528904680707,0.7893866280318892
Rpl36a,4014.871239462901,0.005821789209075635,0.0261266339502025,0.4448020707334992,0.7209388152437918
Bsg,4478.160509859846,0.0058217154804043585,0.0251508132086293,0.5626317312279634,0.7896879388426903
Sult2b1,1690.5925333190837,0.0058189472306408516,0.02742580371862153,0.11625065417593361,0.5880107207805829
Pnkd,1605.2235017098176,0.005816013087877227,0.027374620639535788,0.1142530129948395,0.5880107207805829
Itpkb,4818.810356008871,0.00581358871195231,0.027168772412335954,0.22765468820895735,0.6042069767351759
Gtf2h2,320.378225094022,0.0058132869176381365,0.025022905406689257,0.5716744356162679,0.7936991053120218
Zfp677,139.04402468725934,0.00581207791126283,0.02702752642973602,0.28506164166889164,0.6328410638830954
Ankdd1a,62.022650039815794,0.005811998091227788,0.027439069796303894,0.07072602804168739,0.5880107207805829
Zfp706,5601.068965266376,0.005810189158588422,0.027382647394295637,0.10833283394203953,0.5880107207805829
Serac1,120.7865932638699,0.005809807313226882,0.027020717552810568,0.28370132107236523,0.6323448534146475
Mtcp1,179.4166380494823,0.005809604561734208,0.02695536095876439,0.3100305182951036,0.6464211514338624
Sdr16c5,3535.2629094066438,0.0058072857314757104,0.02734344221220963,0.13269608325069512,0.5880107207805829
Pafah2,739.0281516209138,0.005807160204393542,0.0271131653866694,0.25210145080278223,0.6152475225917826
Pex13,841.6597721182777,0.00580403875764049,0.027206847565788513,0.2143320525592591,0.5995463443871981
Tmem147,862.4753709184928,0.005801163285288392,0.026413394483538615,0.43260400421848044,0.713085453036632
Mapk12,183.30282322337834,0.005800775730609266,0.0272883482062114,0.16338279193074295,0.5880107207805829
Dip2a,1541.5223615192376,0.005800584042237148,0.025920452775543508,0.495963534229044,0.7504127840924544
Emc7,1003.090001261744,0.005800157153855751,0.024764856167208683,0.5839640145675209,0.8001630120588439
Smim13,1104.3835871739313,0.005798359493581967,0.02588719331560405,0.3053904624366656,0.6435902783921548
Terf2ip,379.4215268257036,0.005798025995205104,0.025466070561481827,0.5466780025344539,0.7810396901688003
Fnta,1476.1857697785786,0.005795534876996093,0.0273122089974538,0.15017576876412117,0.5880107207805829
Mical2,1194.252295333979,0.005793864031717076,0.027236192478060636,0.19324483746047647,0.5931871993408661
Nol12,479.893504176906,0.005793500081128689,0.027157261151031543,0.2314285519613046,0.6052062756231508
Rmnd5a,5606.66710882568,0.005792771842100095,0.027272461024466996,0.07981842547767674,0.5880107207805829
Lynx1,431.12973283783737,0.005788222029859335,0.02705812965151553,0.2719655712127695,0.6258108790062918
Atp6v0a4,1877.5088628788833,0.0057876718954440595,0.02724764794045838,0.19131768480264327,0.5931871993408661
Il1f10,192.63126352463206,0.005787120003714299,0.02748908539128342,0.035330630599642275,0.5880107207805829
Zkscan7,302.45725880419405,0.00578641704533581,0.027004071031270734,0.2929127762900782,0.6372654550033673
Ormdl2,1161.5493655910302,0.00578579954791106,0.02729620111465817,0.15772166784602662,0.5880107207805829
Dmac2l,177.9665347282805,0.0057843400681254565,0.026099222624496286,0.4822236610079663,0.7433707515332477
Pdlim2,3038.063196568447,0.0057837175153789624,0.027292901704322442,0.16006333027973368,0.5880107207805829
Acly,5428.790180031803,0.005782253026889367,0.025775619916053177,0.513910914625532,0.7612697177128662
Nlk,277.94864695264624,0.0057784679559265174,0.02649318637846717,0.43027160668500564,0.7119671660683511
Vstm5,614.8060528557895,0.005775057673027003,0.02727317414887376,0.17068625021726386,0.5892046722086758
Dnajc28,30.966854029329333,0.005774497569890289,0.027345521468185585,0.12589185627772198,0.5880107207805829
Afap1l2,1227.8226841588285,0.0057741025574503035,0.027207398768889016,0.205254708074269,0.5986355518875343
Efna3,4657.147412778817,0.005773304630379158,0.02720296034390867,0.20988621953589162,0.5995463443871981
Fbxl19,1412.1787808125002,0.005772657159232842,0.026173250399179192,0.4735842067753702,0.7366931352004669
Tcn2,305.0755113542832,0.005767632346286021,0.026601059917893684,0.4018873773219857,0.6973302765237658
Dynll1,6910.059212684547,0.005766293651735936,0.027324014308932627,0.1392545390239435,0.5880107207805829
Smarcb1,1332.2853859073898,0.005766198521183472,0.024972169665891997,0.5718426962487799,0.7937518022557691
Tspyl4,143.28059898331807,0.005763862638492996,0.026992209155296577,0.2967340465442571,0.6394016131000304
Ppp4r3a,1582.3183102983792,0.005763526155217134,0.024214130742969558,0.58137511295526,0.7990104873252641
Clca2,4754.176649801189,0.005762895591986907,0.02663339601377248,0.49940897587552663,0.7524166104026885
Ube2d3,7607.301905790078,0.005760115268493749,0.027344730327623273,0.1253453763280015,0.5880107207805829
Unkl,788.1645273759989,0.00576007812821288,0.02566030343632007,0.5320760173979819,0.7713583825355212
Septin7,2435.3319792031966,0.005750974408475658,0.026332559533086677,0.3774072396722212,0.6819706276642564
Cox19,563.5614011554688,0.0057503000366128385,0.026596080939233283,0.4081071234110598,0.7001167575580632
Adgrl2,2600.125361131404,0.005748094400147411,0.027362481485510223,0.11976951404089241,0.5880107207805829
Trmt44,367.47308042616953,0.00574431232367143,0.027062486886595887,0.2692968373804044,0.6252564676644473
Acbd5,1582.1322730464376,0.005740738979604489,0.027253090439932875,0.18208577187318756,0.5908028284982928
Selenos,903.0620413829004,0.005739658636893083,0.02597487752297921,0.5113138216056653,0.7609743817031298
Hras,3216.291011786588,0.005737077411931225,0.026460133151723467,0.4292738063188594,0.7112529283806153
Rpl18,15274.203593078482,0.005733255000439581,0.025683788685661412,0.5229922234407649,0.7661873807333861
Nfe2l1,8769.65462329292,0.005730774619226244,0.02400077120084026,0.6178729602759725,0.819100042520257
Xpnpep1,2223.4401884082454,0.005729408869306426,0.026964429575646626,0.30947545231228674,0.6463808392800598
Ap1s3,489.14784720337207,0.005725200977641677,0.02717595638020561,0.2172861391629683,0.6005412053089273
Paip2b,1188.3892025007685,0.005722771336979722,0.023310225467211985,0.6362833603079849,0.8297837913329246
Gja1,1654.8299033570647,0.005721195571788879,0.026323725327125628,0.48420224390342637,0.7435990417863303
Pigc,399.80701466244057,0.005720828532222016,0.026541018539663133,0.41569566990878964,0.7035501790957066
Arfip2,1209.3105818721813,0.005717535644509442,0.026737394683541218,0.3724704140451172,0.6802266505853003
Ppp1r12b,436.67947823579846,0.005714965967546023,0.02603357097116876,0.4968848676790358,0.7509385851553074
Med22,1465.4812356208015,0.005712524604565073,0.024119184376375738,0.6177233537259943,0.819100042520257
Bcap31,2477.849546789667,0.0057120562307054505,0.026646147937515928,0.38459221720419695,0.6860565835166456
Pnpo,670.6220165810992,0.005711576784623476,0.026623611382020806,0.3886526081149946,0.6889312530654149
Plaat3,774.6282493272188,0.005705036461424009,0.027243737822905276,0.16772202826251098,0.5882259816850799
Klhl18,1358.939702244616,0.0057048727936125036,0.027430128530334125,0.05902572128019978,0.5880107207805829
Pank2,688.729289735011,0.005703492835324702,0.025291580836040214,0.5608723041628655,0.7887691656026999
Twf1,2610.9803648014076,0.005702249789879367,0.02750485083932054,0.046574243874644816,0.5880107207805829
Mars2,208.51434058517037,0.005701892514841414,0.02674769171446777,0.36495542339116355,0.675414237152445
Tnfrsf25,53.375253229569594,0.005699463260013833,0.02732453353669509,0.13265687558200234,0.5880107207805829
Dock11,491.17081510034876,0.005698129919223709,0.02646552248002654,0.4300994999449614,0.7119671660683511
Dph1,264.0469831770526,0.005695864878073876,0.025323202169556105,0.5569916265515891,0.787356789157463
Cttnbp2nl,954.7518400837695,0.005695310276028092,0.027412438315357817,0.06934632334510187,0.5880107207805829
Rpa3,151.36725118325202,0.005692884504426749,0.026577835709785936,0.4093811567857826,0.7001167575580632
Spsb3,2126.6577480546525,0.005692383795816811,0.02737410105143413,0.09551682551827353,0.5880107207805829
Zfp949,441.6882541338318,0.0056917652018186006,0.027286860669067967,0.1447228171222345,0.5880107207805829
Med12,1213.5095236765314,0.005689919378345149,0.026501820173500716,0.42238114620444256,0.7080454489474755
Sptssa,7626.886225615598,0.005687159406051338,0.027385967164270882,0.08638467115244561,0.5880107207805829
Smtnl2,38.64510874848049,0.005686483119901142,0.02711962099796671,0.2415306061120472,0.6115363726305398
Pinx1,128.835353283299,0.005685630014916127,0.026701548594577223,0.38152241368293766,0.6834417829582752
Tpcn1,443.1183418302665,0.0056833385824369845,0.026628206221184614,0.4013333738980067,0.6972280091431993
Rabggtb,1110.9671065924792,0.005683151938569233,0.02585765382629874,0.3041064548551206,0.6430574798840056
Ccdc84,342.23377901655,0.005681419921036712,0.026992369923842283,0.28353750040113057,0.6323448534146475
Chmp6,676.1113131807522,0.005670733836822083,0.02643123918187374,0.4385288614485692,0.7166461594940199
Arl4a,3726.8776176854767,0.005670357859209677,0.025818230033262425,0.5454580237948823,0.780412166166814
Supt6,2763.322466491709,0.005670264233640557,0.025298913172033158,0.5539239209319122,0.7854815602098812
Zfp672,522.3891517386152,0.005669227628868185,0.027329518762691702,0.12224523283235081,0.5880107207805829
Map2k4,3239.406482161546,0.005669074548505377,0.02739062066646709,0.0800261058295597,0.5880107207805829
Nelfe,672.8192619568122,0.005668490561541026,0.026138401197414795,0.4824827994748673,0.7433707515332477
Rbm47,230.68610822053307,0.005668484754029491,0.02690557124780563,0.3238326653071387,0.6530901083675985
Slc31a2,2718.6011510537764,0.005666976551816041,0.02726188274682626,0.1646246594476844,0.5880107207805829
Calm2,8458.512539996584,0.005666595099189265,0.02707147122136472,0.2697369485416628,0.6254944647436094
Hnrnpl,6186.245296086803,0.0056642812961528914,0.024908771211561716,0.5758635255062416,0.797030265940887
Lzts2,1578.8853050078897,0.005662506821519237,0.02666370143853315,0.34602312194417906,0.6634287127166546
Smim27,57.44982612994597,0.005660781144636114,0.027108634835937586,0.24430030630781638,0.6126315762919247
Zbtb6,258.70023511456344,0.005659830691242362,0.027016122856632317,0.2839660751072426,0.6323448534146475
Fibp,1045.1626080856825,0.00565755145170135,0.027046560339390714,0.2719653619735049,0.6258108790062918
Sytl1,4015.9757534240075,0.005657532802110865,0.02601865976780765,0.5524710181794347,0.7846531143017081
Tmem265,614.1750027802168,0.005657420183957437,0.027408247703754322,0.06555461165263694,0.5880107207805829
Bsn,284.71177516705086,0.005654845249091824,0.02735058428177529,0.10514176221460123,0.5880107207805829
Atl3,4159.033681754093,0.005654454988740656,0.025342701804445412,0.5920998359680065,0.8039308926980488
Cops9,892.5722290380107,0.0056535936550687485,0.02718786632618021,0.20570566358704293,0.5986355518875343
Rars2,535.1754448100976,0.00565356087492789,0.025274030918480836,0.5619209470459827,0.7893866280318892
Rnpc3,472.9830262390018,0.005652547071200462,0.025562364908455208,0.5421516047313817,0.7778863503053142
Mospd2,909.9797274558109,0.005651027564076219,0.02734963220441362,0.1053204415106055,0.5880107207805829
Tut1,484.5749037463566,0.005648620320607437,0.02516515310415183,0.5732788628178129,0.7947492473497286
Blnk,891.6588103007246,0.005645934432982297,0.027386381546151396,0.07945317423534536,0.5880107207805829
Pcdhga5,33.36820735059158,0.005635875298638603,0.027347472572891867,0.10374389510992217,0.5880107207805829
Agfg2,860.8435263774352,0.005634878538482148,0.025580927180611786,0.5386280157587919,0.7752959730611251
Safb2,2072.1941431619525,0.005634062304404743,0.02601498746051333,0.5240796506215857,0.7668583213455175
B4galt1,1346.6490444824778,0.005632495726148817,0.025306669752680082,0.5649006624614901,0.7903289814846501
Gabarapl1,892.1026230925887,0.00562659904028836,0.02700005172154458,0.2986928028324941,0.6398813119169554
Srsf11,3253.7640400951223,0.005624946192126592,0.02692505824366313,0.31696197080747285,0.6499289549218171
Golga7,2264.459425880555,0.005623618612137405,0.027328094079630508,0.11606266056379255,0.5880107207805829
Ltb4r2,716.487539824901,0.005623122505973162,0.026603446489728802,0.40607902849247657,0.6997887069955205
Gon7,106.42735144657533,0.005620578785886096,0.02695693309111497,0.3067243424095213,0.6441687060119285
Triap1,634.8808873226075,0.0056184543095970495,0.027053434570611223,0.26814142345594744,0.6243719760902042
Mad2l2,458.8669693762339,0.005616394357484855,0.02726204438472617,0.15812537830783915,0.5880107207805829
Trmt2b,520.017311323138,0.005614308912240202,0.024992085606432225,0.5852529078535476,0.8007721793687941
Psma1,1946.4061183874103,0.005614181018386308,0.026634072296919033,0.3912244449389926,0.6901505091239698
Tmem276-zftraf1,965.1050314907536,0.005613558726302907,0.027043157487029755,0.2649446400267947,0.6237446966061502
Thop1,2056.521916154286,0.005612441102459474,0.02728007968951199,0.14651176377657496,0.5880107207805829
Rpl34,6437.515952279874,0.005612044477220637,0.025703727586834264,0.5356190574512825,0.7734472488912232
Rhou,1785.8764344815022,0.005609669586051393,0.027374506393325206,0.08104867690015662,0.5880107207805829
Rpl36,5436.601563761997,0.005608792375990305,0.02656795584704571,0.9513365001177646,0.9781786335995977
Tmem115,800.1466447011233,0.005605580214130466,0.02671151239797134,0.380419917669809,0.6831745072186444
Rsrp1,10076.325767256558,0.005602113918845846,0.027177745919579725,0.20626556952303293,0.5986355518875343
Adgrf2,670.7828378513345,0.005599370774412817,0.027065230407265647,0.26093268938922126,0.6206529552322346
Cldn23,1291.8580497712499,0.005599112967383962,0.027253973997889636,0.16119728696158322,0.5880107207805829
Rpia,497.54677526341436,0.005595185590377353,0.027274748411468135,0.14734480819313509,0.5880107207805829
Ndufb2,526.0197756088094,0.0055942898891793115,0.02553729930698423,0.5304170868740192,0.770797074881323
Zfp623,123.33371808644976,0.005590558397133748,0.027124340562615607,0.2322829902727755,0.6057703482486528
Pmm2,1082.5401319615673,0.0055892495714288835,0.02646049968359346,0.4093534749153939,0.7001167575580632
Erp29,2014.600266784684,0.005588844560366771,0.02701319648530447,0.2823368834457448,0.6323448534146475
2310057M21Rik,524.2605578744785,0.005587200343582983,0.027189484416864914,0.12658287712039204,0.5880107207805829
Tbx6,28.739750455293485,0.005582379982642327,0.027420612992918293,0.042691302018329415,0.5880107207805829
Marchf7,3948.4380649748277,0.00558202020846923,0.027322002421615334,0.11377841249739126,0.5880107207805829
Arl5a,1292.2209704688876,0.005580089116030869,0.027128125576911417,0.229565463282751,0.6042543423608427
Mocs2,1532.0985996252466,0.0055735046217388895,0.0271924802303483,0.19380695046511554,0.593337395857225
Cfap57,380.53133379602326,0.005570399331491133,0.02721457582786103,0.18172332734016572,0.5908028284982928
Tmem167,741.9526556026694,0.0055696190505941465,0.027046791911748195,0.2676301494488402,0.6243719760902042
Zfand2a,752.2259813245473,0.005569067765650242,0.026209639615606895,0.6003438845120967,0.8088012324461876
Fhip2b,1127.6319844348182,0.005568614921273314,0.02631606476381097,0.40957600268060657,0.7001167575580632
Atp5l,3194.2056076048098,0.005566888191591114,0.026886303072499475,0.3278857921558415,0.6547621779280208
Mesp1,85.94809667367778,0.0055643669313997024,0.027304604288126366,0.12253164742215537,0.5880107207805829
Ankrd39,132.56834195872204,0.005561098382903158,0.027308871756648312,0.11676312423805603,0.5880107207805829
Psmd8,5288.442269537321,0.005553128600868497,0.02722586680471566,0.17445670900600252,0.5908028284982928
Psmb2,1322.9090987337693,0.005552670668731007,0.026503779554938597,0.42126599813607246,0.7073601163774194
Mtmr6,1426.428436380057,0.005551931890939733,0.02598256456087543,0.506642338993318,0.7570246516431837
Ube2l3,1885.3501241296242,0.005551412862879124,0.02672460394364902,0.35414486102616033,0.6677325933476616
Vapa,2549.7039296114363,0.005551092272457449,0.026683700080498453,0.395455155253055,0.6930254328243541
Hip1r,5253.201378281542,0.005549290385611725,0.02722307306987795,0.1500672744224609,0.5880107207805829
Btbd6,406.5486817429703,0.005544381869717361,0.026064644319018393,0.5071234794694588,0.7573284322599186
Mlxip,870.4982748205435,0.005543204870611424,0.025956942077427957,0.5150264517395805,0.7619319214355705
Pex10,143.74749978976527,0.005542255021914522,0.027056989307014015,0.2621051751460318,0.6215179807922825
Rbsn,1190.947675430783,0.005542160446203357,0.02729475248565555,0.12644933800266367,0.5880107207805829
Ttc9,680.3520309894957,0.005540929551003912,0.027351604754704266,0.09747402322304997,0.5880107207805829
Fkbp3,724.9111170717146,0.0055402977869784585,0.025823825717089556,0.5204477197015761,0.7650355416414456
Orm1,4249.332531599887,0.0055374037966098594,0.027338435670681168,0.09475410292486168,0.5880107207805829
Snapc3,451.04098851478176,0.005536182387891977,0.02678844836460651,0.35689021017331957,0.6705721934313927
Plcxd2,1001.8985721867512,0.005531481235431839,0.0274253917407971,0.07412461573520633,0.5880107207805829
Raf1,2823.6893227972528,0.005530509511598177,0.02717573047428997,0.1520144844499214,0.5880107207805829
Ndufa13,994.9540624218785,0.005529006465857123,0.026393201776435546,0.4687229269496199,0.7340144554980134
Lman2l,497.2506771572872,0.0055229935003266025,0.02716370221300476,0.20615083202117168,0.5986355518875343
Spred3,112.909953651987,0.005519507649185217,0.027371145324483055,0.06699761824246836,0.5880107207805829
Cldn12,427.47924912327704,0.005519340412543905,0.026086060371003073,0.4957934975044514,0.7502486871316273
Minpp1,1239.6388260822346,0.00551879564348138,0.02740747833682716,0.041671715285625494,0.5880107207805829
Ccdc62,150.49236511319026,0.005517107219710594,0.026252247928464374,0.47174959457541255,0.7356504050876876
Chmp5,2502.0116117849147,0.005515995884496603,0.02709929664590119,0.23436386575475981,0.606211247662471
Polr2k,244.33472142607772,0.005515829537004063,0.026251350358046942,0.46837922670119864,0.733988223775731
Tmem50a,3737.00956162878,0.005515484513444545,0.027194347336400762,0.19217819603762393,0.5931871993408661
Lsm11,307.8081998185941,0.00551502343740993,0.026957535284495453,0.30110543046054533,0.6413368796306368
Esyt3,2613.9212257049367,0.00551448489963072,0.02743080176595912,0.06557203739810688,0.5880107207805829
Abca12,9552.924497442986,0.005511731307094083,0.027351813524065342,0.0805213361798919,0.5880107207805829
Ptdss2,698.1799289978359,0.0055098524694999675,0.027315473306889316,0.1066153030231809,0.5880107207805829
