gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
Mc5r,67.99822455780085,-1.0755091525508502,0.24774112494167838,5.707823607830743e-7,5.349108847246303e-4
Awat2,71.4129874412277,-1.1261428190526543,0.18994948726019412,1.4310263737500375e-10,1.7434194311396706e-6
Serpinb6e,37.387776143646526,-1.6481693882799802,0.3752408360275231,4.661392555287018e-7,4.732478791755145e-4
