gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
Spire1,1571.9058191672998,0.5212465462946194,0.5040949963211329,0.006863492108077003,0.09186251703032501
Rnf223,790.9722616399403,0.5209810357732914,0.33326710524862246,0.004211327103251503,0.08883129972354029
Klk9,2256.3456248036255,0.51999748112565,0.683803974797383,0.007618545887146212,0.09289458471587586
Lnx1,1080.75698907499,0.5189506710117588,0.4532823950669808,0.006446235937292349,0.09150475770227039
Calm4,98477.47730753654,0.5174151697208457,0.33172889724051924,0.0042658239700769695,0.08901591969756661
Slc5a8,291.76290403777585,0.5173796828145173,0.20411291764664066,6.133830406826582e-4,0.06717908160431503
Gne,137.77896898412487,0.5161294237000882,0.17618439668587094,2.0470431649008772e-4,0.05574146143680086
Mal2,1799.6896796541432,0.5160638307532623,0.20445703629803255,6.333506918967928e-4,0.06803580964605088
Dnase1l2,3804.577388303185,0.514909677168768,0.6416234072793998,0.008087207930421248,0.09343487249915405
Taok1,4541.555697232108,0.5139190602252659,0.27384068124691485,0.0026143612261656872,0.08441515882878307
Pfkfb4,652.5409408287784,0.5115070293837387,0.42104598609917937,0.006257964514556147,0.09150475770227039
Ces2f,1349.4187161411428,0.5108033098328405,0.260684108495581,0.0022211497664491714,0.08441515882878307
Aloxe3,7683.279429811195,0.5104006582568192,0.3943959968360452,0.00583403614246404,0.09094914242403661
Rassf5,2720.608323417394,0.5103270220982307,0.34294493675693144,0.004472912394361424,0.08974762157752197
Bmper,34.88921114501639,0.5085010867128774,0.5718774717893524,0.007614494763917701,0.09289458471587586
Serpinb3a,97.0402911985997,0.5077000142850886,0.16135201229617233,1.0688319622992513e-4,0.04037081756955462
Ippk,443.101845846071,0.5015835962219697,0.19985046081203736,6.770303992269973e-4,0.07015353048273373
Gdpd1,391.99404240444625,0.4995440022497417,0.21899659353221848,0.0011846748872663805,0.08051332872230046
Plcxd2,1238.7339915619493,0.49759250290245927,0.35846767178670347,0.0054699817397893405,0.09094914242403661
Slc37a2,1142.382929052469,0.4972159794009185,0.24907785478862848,0.0021681022928659224,0.08441515882878307
Vcpkmt,489.35258200444457,0.4958288098389316,0.22525020215695263,0.0014261738074808448,0.08051332872230046
Tbc1d24,424.39188372441816,0.4950559391092501,0.4990084898573722,0.007369658122106472,0.09289458471587586
Slc26a9,572.4983364718315,0.49375854783209167,0.23976832080148897,0.0019322841185406305,0.08441515882878307
Ypel2,1735.676193022132,0.4934522397149545,0.2975334960427819,0.003947517588863613,0.08807317451170461
Serpinb12,3269.7595475128637,0.49304865596760994,0.15516245169512696,9.823877776735486e-5,0.03859826524694088
Usp54,2026.4031959457138,0.49248613440875844,0.30951825952203255,0.004342846754959815,0.08939967821384438
Rab5a,5437.394197653593,0.4922239149342234,0.3516275826780182,0.00550177359940569,0.09094914242403661
Frmpd1,1979.9085898395726,0.49207669772763163,0.4902524051512402,0.007454138146742339,0.09289458471587586
Plagl2,704.3841580853259,0.49163813944786877,0.2695106810659502,0.003007739985909685,0.08441515882878307
Atosa,2460.1872794349447,0.4904183063474585,0.4231143781323984,0.006436291259032817,0.09150475770227039
Il1f10,221.00617592901665,0.49025251163002787,0.557593295569256,0.007807386459508099,0.09323526293834407
Ankrd13c,2543.999073581916,0.49009402168277083,0.32454587869886614,0.0049136057388035,0.09031932432598144
Usp38,1385.8469829714672,0.48898207815489536,0.2870324535283257,0.003686783421499031,0.08807317451170461
Lrrc28,2609.1544975671727,0.4886474501387085,0.5084282058498488,0.007639286109756813,0.09289458471587586
Ehf,1510.6086262100364,0.48786309709442816,0.15676653074795513,1.2622490387170058e-4,0.045015944124984796
Oser1,2555.331112065211,0.48591551347453427,0.29196534416144304,0.003959180322681509,0.08807317451170461
Dusp13,53.35920896601793,0.48522765268936086,0.3291420706610977,0.005142500506899251,0.09064395088369409
Krtdap,53472.652983065025,0.48338064775817186,0.3332086107710079,0.004425268550478432,0.08949131167107421
Trim25,1610.7670533878277,0.4823291577086353,0.3525037038832332,0.005798625058128853,0.09094914242403661
Srpk1,9975.756792910493,0.4821522421192377,0.40869556102856175,0.006871100099330476,0.09186251703032501
Samd8,1089.949626421039,0.47825860339368903,0.19383034743952626,8.005429713861031e-4,0.07353991704336
Casp14,3790.0052442972483,0.47564791247203847,0.4367799608219514,0.007536533713227791,0.09289458471587586
Slc6a20b,130.9313711620063,0.47464974865466764,0.36823299439254786,0.006387909016944469,0.09150475770227039
Gramd3,3030.507515343559,0.4732710304874218,0.40746109493238974,0.007112059143557696,0.09272224756672232
Kctd11,3864.1807919128864,0.47324340943463955,0.23278539458691078,0.0021755384659295743,0.08441515882878307
Il10rb,855.5015255000627,0.4731183960070729,0.3633413193803597,0.006369192545030761,0.09150475770227039
Nipal1,1726.000698788824,0.47223589921976533,0.7001162928064318,0.008598730432844781,0.09579689309056094
Eif4e,2027.1750079582675,0.47144852686207683,0.1965973476128473,9.64518464521039e-4,0.07522094050784837
Nav3,398.10569961588294,0.47101509663969177,0.2300759422648467,0.00209469656855469,0.08441515882878307
Wdr26,7777.371550628456,0.4705835082437238,0.28800256349269787,0.004401272286466773,0.08943817562974848
Tmprss13,3667.818237264467,0.4687857834783443,0.36264356950827126,0.006478704981125925,0.09150475770227039
Lrrc20,490.79829297822016,0.468755902930039,0.22472607710451348,0.0019480572392486751,0.08441515882878307
Mpzl3,3566.1833523235728,0.4686555739797213,0.25679489315578286,0.003185676145432245,0.08555294033684897
Slc10a6,464.1852670153471,0.46572883348224714,0.2658696680570987,0.003625014857863269,0.08807317451170461
Abhd17c,1965.7205832107934,0.4648742616372871,0.23915552750069707,0.0028682590097568674,0.08441515882878307
Arid5b,2275.7169096568487,0.4647401410570591,0.22602408796774257,0.0020941388302102297,0.08441515882878307
Cnnm4,920.4393285900396,0.46431487733652077,0.3544345074074121,0.006432648804382543,0.09150475770227039
Ttpal,3449.0548088883893,0.46351591112148616,0.22445105359007778,0.002048420754968971,0.08441515882878307
Il1a,549.2029122134269,0.4633255974966145,0.24661701089012666,0.002947093929055143,0.08441515882878307
Neu2,55.53327503082203,0.46295104509630414,0.4448076533795772,0.00793675391850058,0.09343487249915405
Zbtb3,32.0329858218495,0.46294485523078505,0.36640279204666154,0.0068946606542502,0.09186251703032501
Chmp4c,2169.703097391555,0.46269474024362056,0.3877398670734178,0.007143880845964632,0.09272224756672232
Sdr9c7,4881.880566315578,0.46169244038410107,0.4964870381853266,0.00827632442821417,0.09445173755356698
Map2k4,3836.0984063969368,0.4616114575255139,0.23309955475662272,0.0024387921273763347,0.08441515882878307
Slc6a20a,1770.4105878346177,0.46089161314753707,0.23165414675183765,0.0024791805472494923,0.08441515882878307
Stx19,403.62453145422216,0.4602289210697681,0.2768190323597217,0.004258767690566928,0.08901591969756661
Adh6b,418.3623685552486,0.4600002880140812,0.20497544506131432,0.001418977791460753,0.08051332872230046
Flvcr2,211.08239220392247,0.4580151709026835,0.32441784342457947,0.005953704218762081,0.09094914242403661
Hrnr,52477.118761309655,0.45800184623908397,0.24372796532819052,0.003034075377209978,0.08441515882878307
Abca12,11228.141122965795,0.4545003513010074,0.26634092330431214,0.00455347266258815,0.09028970208253155
Med18,58.69939709512048,0.45387644923079873,0.23712103359282818,0.002876944477293188,0.08441515882878307
Ing5,902.9074390838016,0.45240172578376825,0.2767587742138788,0.004553474529993147,0.09028970208253155
Gm2a,1509.8979576298416,0.452242694992417,0.3449261812522273,0.006767276321424499,0.09186251703032501
Plekhm3,570.5362341918935,0.45072943880167377,0.3092874756051587,0.005751926238579845,0.09094914242403661
Rbbp6,3767.764577920979,0.44959769989566356,0.34718772159613215,0.006923745649933693,0.09186251703032501
Rdh10,405.65863785129034,0.4488239261440883,0.2450973864672798,0.003333637339888038,0.08712848127845767
Plpp6,992.0020943110976,0.44814112175123144,0.210907652058019,0.0019056947584775387,0.08441515882878307
Srxn1,599.1761037326686,0.44799992683456924,0.13609069634776352,7.463319906018776e-5,0.035926006485577214
2210017I01Rik,347.99848517141265,0.44776545698972536,0.4568608308512928,0.008468553614483105,0.09529604399129611
Atp13a5,315.9764497396021,0.4464766063685798,0.3237456109367674,0.006345536053073479,0.09150475770227039
Ampd3,911.9218161073238,0.44632214996053077,0.31282914934585043,0.00600560704450529,0.09094914242403661
Csnk1e,2490.143189243995,0.4443867200989042,0.32394754870466486,0.006526648316140559,0.09150475770227039
Desi1,4034.3346410749023,0.44406680929536657,0.16140117470367638,4.103555266285788e-4,0.06279282834506514
Ccdc116,155.41763226166094,0.44389232607660056,0.38449008619827624,0.007764921831292329,0.09320332891792017
Fancb,298.91182411474244,0.4436054798709885,0.26886806258478213,0.0045238716246269834,0.09028970208253155
Cyp2b19,10195.150233064978,0.44249884863107997,0.5843411868754442,0.009155197866843209,0.09714751971525222
Rps6ka6,1825.219928011143,0.44202463745522075,0.4687085335465323,0.008695191030967983,0.0962306160506655
Tead4,1114.9740454241107,0.44171139058915265,0.5399158403885287,0.008994431385852463,0.09670872093383517
Pld1,664.8932205163237,0.4413186109810164,0.21631229955708595,0.0023163185866476965,0.08441515882878307
Acp7,1549.3900468155075,0.4406378794487467,0.3668675113644639,0.007684650842529482,0.09289458471587586
Rhou,2081.0026455117672,0.4401692261689878,0.2919324549533017,0.005561685667243123,0.09094914242403661
Snx16,258.6559866680705,0.44009890692048015,0.18495366728617213,0.0011000288667276465,0.07950764197848156
Plekha8,317.6157347381478,0.4380544863987936,0.16002317522315773,4.321567821151728e-4,0.06279282834506514
Gpr35,59.77037458299742,0.43783193916935736,0.23403568955718457,0.003267080217566941,0.08605984037509125
Hephl1,1695.0570699793243,0.4365062006639031,0.5503155306335119,0.009114273465298023,0.09712547685525608
Slc22a23,2999.8302693222736,0.43610175300581,0.23572011569480938,0.0034076716489121485,0.08750093714279024
Tmcc3,2375.076811861101,0.4359524397230023,0.308614804479554,0.006344357396879813,0.09150475770227039
Ceacam19,2270.575450108117,0.43570141131399587,0.25174788029753514,0.004041325912958627,0.08807317451170461
Lipe,979.5902174872954,0.4347470830126384,0.46872063143568227,0.008780599379748403,0.09640664616711382
Hoxc13,163.4612295824259,0.43320747678614996,0.28320409134997904,0.005583670106380981,0.09094914242403661
Esyt3,3272.1525326094416,0.43290212891459107,0.4427236547074818,0.008865284203713563,0.09667595540849026
Pip5k1a,2102.074185147624,0.4320133095756085,0.29218836172023044,0.005946437565495804,0.09094914242403661
Cobl,5117.13649608872,0.4316422621577818,0.33722901193911403,0.008102999877450189,0.09343487249915405
Dennd1b,726.8410426607228,0.429708425256007,0.24473495069271162,0.0040101774071588814,0.08807317451170461
Rab27b,1826.8325604778383,0.42927242800378895,0.2241702783718118,0.0030590427335016835,0.08447719661927174
Grhl3,2770.812222970993,0.4284481759190176,0.21791178923954924,0.0028498511343492488,0.08441515882878307
Zfp800,692.4014288433846,0.427342430335657,0.17935445439402828,0.0011325151601961417,0.07988325307672664
Ubl3,3309.615623827119,0.4272119229399925,0.3357064095687072,0.007570948689315082,0.09289458471587586
Gsta1,175.74814574861406,0.4244897518377154,0.27764983845588204,0.005702526752347905,0.09094914242403661
Wfdc5,2031.08856073139,0.4239490443660752,0.4389994539107575,0.009098540574472512,0.09712547685525608
Aadacl2fm1,1864.2626829718417,0.42240797878225717,0.2586122424365229,0.004826896892198671,0.09028970208253155
Map2,4172.636609354879,0.42144418090704844,0.2602162833173742,0.005005521098578929,0.09057828718116338
Arntl,550.5720821239393,0.4208190782425933,0.2006967399313735,0.0022049529754303823,0.08441515882878307
Cttnbp2nl,1110.1562808822557,0.41944048105145365,0.3301828360211529,0.007695597162387872,0.09289458471587586
Mall,2099.234289804296,0.4189945465042364,0.17949669260298845,0.0013222155455299331,0.08051332872230046
Rbm27,995.9089472545702,0.4188454174559214,0.16700510747714542,8.547876905720871e-4,0.07353991704336
Sptssa,8895.660646473307,0.4185034336244103,0.2607634089087006,0.005111012923541077,0.09064395088369409
Alox12b,5031.7198107309305,0.41798646185233657,0.30675545512650937,0.007244557026505008,0.09289458471587586
Peli1,2213.241289728202,0.4164754566166549,0.25547978979273533,0.005074044160936787,0.09064395088369409
Lmbrd2,1399.6814744630028,0.4163735702466307,0.265310040369158,0.00561217557401191,0.09094914242403661
Nudt16,60.02135313146722,0.4157288454241819,0.31391655510427324,0.0074481056326049745,0.09289458471587586
Cnnm1,66.84807427763988,0.414372092564228,0.31045169606421386,0.007396955262010731,0.09289458471587586
Pstpip1,245.80746517392384,0.4134062402759826,0.5702551319650431,0.00979631750243291,0.09990783573129644
Plpp1,423.8931898961746,0.4129114255508568,0.2514334796641503,0.005076924573295861,0.09064395088369409
Sec11c,2179.25852073205,0.4126471015075348,0.29094561982495326,0.00679839774956738,0.09186251703032501
Traf6,1721.4892760299638,0.41238867590601114,0.31360739738350857,0.0075660345988473425,0.09289458471587586
F3,4579.303338736269,0.41218829631209897,0.26004438042058775,0.004888395412330602,0.09028970208253155
Map2k3,3879.4284038477895,0.4121820758267055,0.309803940892939,0.007583266054620232,0.09289458471587586
Ndufb1,612.5312827377776,0.41212129088822835,0.13924069863120656,2.4373549008542157e-4,0.05883438575110316
Dpep3,26.193805234319463,0.41191235954897415,0.5318402310209839,0.010132230137137039,NA
Pglyrp4,831.4239518953912,0.41176551152792273,0.24374416535533427,0.004745121391083339,0.09028970208253155
Pinlyp,379.6173965008029,0.4114646687766451,0.37167647123078135,0.008910481461989915,0.09667595540849026
Acpp,8067.97136661018,0.41120382246850223,0.22667774547384953,0.003896204661357623,0.08807317451170461
Lipm,8348.785150635182,0.4091938639924252,0.37973339365201664,0.009147541169873936,0.09714751971525222
Ptges,2202.4502124357323,0.4086653608116717,0.06947521974828806,4.0901409802719505e-10,4.789146073800427e-6
Fndc9,2357.1154075911663,0.4084299832856368,0.2942802971443822,0.007135892009415168,0.09272224756672232
Stx11,136.22228330155707,0.40811864409975407,0.17238602532074282,0.0012581593591163855,0.08051332872230046
Peg3,124.60112575306705,0.40583131472420503,0.2008123764742971,0.0027119998629521716,0.08441515882878307
Vasn,1545.0549721993725,0.4053277753436476,0.3157567253536645,0.007994130428514323,0.09343487249915405
Zfp672,609.2524019354555,0.4047887969847407,0.14762659802980058,4.753877305344454e-4,0.06503924819687264
Blnk,1031.3287470073014,0.40368124965882163,0.314198476404696,0.008072129347472505,0.09343487249915405
Cmtm8,288.7453932289197,0.40343684224454857,0.34155216732308147,0.008737474099556226,0.0963343542671411
Cpeb4,900.3812299065374,0.4027130806099516,0.2150054845191723,0.003617726497765098,0.08807317451170461
Serpina12,8426.022770019206,0.40249653236112665,0.4194932212231999,0.01195286600423782,0.10321246905871728
Garre1,1030.2088845201224,0.4024492949371233,0.2288601255222568,0.004410089397182668,0.08943817562974848
Atp10b,1682.2380031113526,0.4016114515703439,0.1695203820422065,0.0012808801557350992,0.08051332872230046
Zfp706,6429.525892706979,0.40102150429227323,0.21982728967648738,0.003975730012158425,0.08807317451170461
Slurp2,3557.1040845285393,0.39966678106231773,0.41055405587828436,0.00990565513507195,0.09992195431058898
Tmcc1,1129.01600702597,0.39898104737251583,0.4852395523417532,0.010613582416023674,0.10093097412702351
Lysmd4,239.7245787202877,0.39837480659937113,0.19525236434061685,0.0026760793071238355,0.08441515882878307
Csnk2a2,7540.9147805963585,0.39808302473358054,0.2935432511700675,0.007977651253085293,0.09343487249915405
Tlcd3a,5769.998926815126,0.39772690634036434,0.1595713396614759,9.700539769993258e-4,0.07522094050784837
Ankrd44,887.605227603334,0.3972068284510713,0.3796997786713037,0.009692255840859436,0.09922536564369232
Abhd12b,2432.0333808717,0.3969467631018271,0.25417348360574,0.0060117152182186644,0.09094914242403661
Pla2g7,169.7292374365614,0.39694043691664893,0.4932112289380013,0.010328129282787438,0.10069281080113082
Sp6,2269.7814048913756,0.39647530909791184,0.2889126048632251,0.007587520913256498,0.09289458471587586
Eps8l1,7826.723105326104,0.39621324026551696,0.4340746634046035,0.012449065671231618,0.10419811789590347
Cstb,2881.899562228144,0.39570279967473926,0.12091032970657568,6.578517615788814e-5,0.034854817660939244
Tnfrsf23,256.64280571414395,0.3954706073415737,0.5605737929237626,0.01032522485174579,0.10069281080113082
Klk5,6096.478030135218,0.39534493475226695,0.3479328497926454,0.009303587361786918,0.09788364020843605
Pik3c2a,1161.326029816951,0.394627156667502,0.22448936144787657,0.004552933666706961,0.09028970208253155
Wipf2,1672.162550612442,0.3943672919051197,0.26529604492474373,0.006538074378961281,0.09150475770227039
Kctd5,3619.322706916935,0.39382548296491454,0.5030242630749491,0.01045393857015403,0.1007449931834844
Fbxo45,1146.5321784329838,0.3931634797919757,0.19679228046619418,0.00297221193443378,0.08441515882878307
Ddr2,529.3098419212508,0.39287797571802363,0.1546924253332972,8.656889761260123e-4,0.07353991704336
Klhl18,1612.960626414503,0.3924289068516604,0.3500432396049106,0.009612739211391566,0.09908060160755619
Slc40a1,2384.7991265761843,0.39105992638563886,0.25224447612049394,0.0061488119887867084,0.09143628947159937
Tmem50b,1185.6248834148666,0.39048724970019383,0.19960061994667552,0.0032707002277663,0.08605984037509125
Polr3g,1663.1076359832348,0.3902428899898671,0.30418270788223445,0.00853083940330858,0.09531259405853068
Prelid3b,1740.7574998037846,0.38930084508853774,0.2085260442441625,0.003857447060381245,0.08807317451170461
Btbd3,2880.859418645885,0.3890476428038232,0.2796167051221602,0.0076914838612605375,0.09289458471587586
Marchf7,4475.847939245211,0.3885689398252216,0.25797857314794537,0.006704449467900857,0.09186251703032501
Wdfy3,2384.839607533866,0.3882352986563253,0.21194545107950669,0.0041270723605152234,0.08828890186979094
Tnik,802.6933717416958,0.3882104293282427,0.19776077365266131,0.0032525618743463355,0.08605984037509125
Prss8,2416.478440327644,0.38810982782053427,0.4872586221333344,0.01162991193306604,0.10252034061504718
Pof1b,17337.100884476757,0.3876981326738351,0.2689590010236739,0.00796272109030064,0.09343487249915405
Nlrc3,145.79181436391434,0.3874069567255963,0.20795355057383033,0.003928570986832816,0.08807317451170461
Slc38a9,979.4379531032941,0.38644643636000203,0.17940997943794834,0.0022147425613484708,0.08441515882878307
Mreg,3392.6791817613307,0.3858248778097503,0.2271311983364373,0.005247794700645515,0.09090709688363599
Slc6a19,1063.6908726984075,0.38564821866955123,0.2634443918103879,0.0071539716416129185,0.09272224756672232
